Date;Rain (mm)
15/12/2015;0.00
15/12/2015;0.00
15/12/2015;0.00
15/12/2015;0.00
15/12/2015;0.00
15/12/2015;0.00
15/12/2015;0.00
15/12/2015;0.00
15/12/2015;0.00
15/12/2015;0.00
15/12/2015;0.00
15/12/2015;0.00
15/12/2015;0.00
15/12/2015;0.00
15/12/2015;0.00
15/12/2015;0.00
15/12/2015;0.00
15/12/2015;0.00
15/12/2015;0.00
15/12/2015;0.00
15/12/2015;0.00
15/12/2015;0.00
15/12/2015;0.00
15/12/2015;0.00
15/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
16/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
17/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.20
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.80
18/12/2015;1.60
18/12/2015;0.20
18/12/2015;0.00
18/12/2015;0.20
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
18/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.20
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;1.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.00
19/12/2015;0.40
19/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.40
20/12/2015;0.20
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.20
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
20/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.20
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
21/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
22/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
23/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
24/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
25/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
26/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.20
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
27/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
28/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
29/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
30/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.20
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.20
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.20
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
31/12/2015;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
1/1/2016;0.00
2/1/2016;0.20
2/1/2016;1.20
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
2/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
3/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
4/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
5/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
6/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
7/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
8/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
9/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
10/1/2016;0.00
11/1/2016;0.00
11/1/2016;0.00
11/1/2016;0.00
11/1/2016;0.00
11/1/2016;0.00
11/1/2016;0.00
11/1/2016;0.00
11/1/2016;0.00
11/1/2016;0.00
11/1/2016;0.00
11/1/2016;0.00
11/1/2016;0.00
11/1/2016;0.00
11/1/2016;0.00
11/1/2016;0.00
11/1/2016;0.00
11/1/2016;0.00
11/1/2016;0.00
11/1/2016;0.00
11/1/2016;0.00
11/1/2016;0.00
11/1/2016;0.00
11/1/2016;0.00
11/1/2016;0.00
11/1/2016;0.00
11/1/2016;0.00
